ts_code,symbol,name,area,industry,fullname,enname,cnspell,market,exchange,curr_type,list_status,list_date,delist_date,is_hs
688355.SH,688355,明志科技,江苏,机械基件,苏州明志科技股份有限公司,"Suzhou Mingzhi Technology Co., Ltd.",mzkj,科创板,SSE,CNY,L,20210512,,N
688356.SH,688356,键凯科技,北京,化学制药,北京键凯科技股份有限公司,"Jenkem Technology Co., Ltd.",jkkj,科创板,SSE,CNY,L,20200826,,N
688357.SH,688357,建龙微纳,河南,化工原料,洛阳建龙微纳新材料股份有限公司,"Luoyang Jalon Micro-nano New Materials Co.,Ltd.",jlwn,科创板,SSE,CNY,L,20191204,,N
688358.SH,688358,祥生医疗,江苏,医疗保健,无锡祥生医疗科技股份有限公司,"Chison Medical Technologies Co.,Ltd.",xsyl,科创板,SSE,CNY,L,20191203,,N
688359.SH,688359,三孚新科,广东,化工原料,广州三孚新材料科技股份有限公司,"Guangzhou Sanfu New Materials Technology Co.,Ltd",sfxk,科创板,SSE,CNY,L,20210521,,N
688360.SH,688360,德马科技,浙江,机械基件,浙江德马科技股份有限公司,"Zhejiang Damon Technology Co.,Ltd.",dmkj,科创板,SSE,CNY,L,20200602,,N
688363.SH,688363,华熙生物,山东,生物制药,华熙生物科技股份有限公司,Bloomage Biotechnology Corporation Limited,hxsw,科创板,SSE,CNY,L,20191106,,N
688365.SH,688365,光云科技,浙江,软件服务,杭州光云科技股份有限公司,"Hangzhou Raycloud Technology Co.,Ltd",gykj,科创板,SSE,CNY,L,20200429,,N
688366.SH,688366,昊海生科,上海,生物制药,上海昊海生物科技股份有限公司,"Shanghai Haohai Biological Technology Co., Ltd.",hhsk,科创板,SSE,CNY,L,20191030,,H
688367.SH,688367,工大高科,安徽,软件服务,合肥工大高科信息科技股份有限公司,"Hefei Gocom Information  Technology Co.,Ltd.",gdgk,科创板,SSE,CNY,L,20210628,,N
688368.SH,688368,晶丰明源,上海,半导体,上海晶丰明源半导体股份有限公司,"Shanghai Bright Power Semiconductor Co., Ltd.",jfmy,科创板,SSE,CNY,L,20191014,,N
688369.SH,688369,致远互联,北京,软件服务,北京致远互联软件股份有限公司,Beijing Seeyon Internet Software Corp.,zyhl,科创板,SSE,CNY,L,20191031,,N
688377.SH,688377,迪威尔,江苏,专用机械,南京迪威尔高端制造股份有限公司,"Nanjing Develop Advanced Manufacturing Co., Ltd.",dwe,科创板,SSE,CNY,L,20200708,,N
688378.SH,688378,奥来德,吉林,专用机械,吉林奥来德光电材料股份有限公司,"Jilin OLED Material Tech Co.,Ltd.",ald,科创板,SSE,CNY,L,20200903,,N
688379.SH,688379,华光新材,浙江,小金属,杭州华光焊接新材料股份有限公司,"Hangzhou Huaguang Advanced Welding Materials Co.,Ltd.",hgxc,科创板,SSE,CNY,L,20200819,,N
688383.SH,688383,新益昌,深圳,专用机械,深圳新益昌科技股份有限公司,"Shenzhen Xinyichang Technology Co., Ltd.",xyc,科创板,SSE,CNY,L,20210428,,N
688385.SH,688385,复旦微电,上海,半导体,上海复旦微电子集团股份有限公司,"Shanghai Fudan Microelectronics Group Co.,Ltd.",fdwd,科创板,SSE,CNY,L,20210804,,H
688386.SH,688386,泛亚微透,江苏,化工原料,江苏泛亚微透科技股份有限公司,Pan Asian Microvent Tech (Jiangsu) Corporation,fywt,科创板,SSE,CNY,L,20201016,,N
688388.SH,688388,嘉元科技,广东,铜,广东嘉元科技股份有限公司,"Guangdong Jiayuan Technology Co.,Ltd.",jykj,科创板,SSE,CNY,L,20190722,,N
688389.SH,688389,普门科技,深圳,医疗保健,深圳普门科技股份有限公司,"Shenzhen Lifotronic Technology Co.,Ltd.",pmkj,科创板,SSE,CNY,L,20191105,,N
688390.SH,688390,固德威,江苏,电气设备,江苏固德威电源科技股份有限公司,"Jiangsu Goodwe Power Supply Technology Co.,Ltd",gdw,科创板,SSE,CNY,L,20200904,,N
688393.SH,688393,安必平,广东,医疗保健,广州安必平医药科技股份有限公司,"Guangzhou LBP Medicine Science & Technology Co., Ltd.",abp,科创板,SSE,CNY,L,20200820,,N
688395.SH,688395,正弦电气,深圳,电气设备,深圳市正弦电气股份有限公司,"Shenzhen Sine Electric Co.,Ltd.",zxdq,科创板,SSE,CNY,L,20210429,,N
688396.SH,688396,华润微,江苏,半导体,华润微电子有限公司,China Resources Microelectronics Limited,hrw,科创板,SSE,CNY,L,20200227,,N
688398.SH,688398,赛特新材,福建,矿物制品,福建赛特新材股份有限公司,"Fujian SuperTech Advanced Material Co.,Ltd.",stxc,科创板,SSE,CNY,L,20200211,,N
688399.SH,688399,硕世生物,江苏,医疗保健,江苏硕世生物科技股份有限公司,"Jiangsu Bioperfectus Technologies Co., Ltd.",sssw,科创板,SSE,CNY,L,20191205,,N
688408.SH,688408,中信博,江苏,电气设备,江苏中信博新能源科技股份有限公司,"Arctech Solar Holding Co., Ltd.",zxb,科创板,SSE,CNY,L,20200828,,N
688418.SH,688418,震有科技,深圳,通信设备,深圳震有科技股份有限公司,"Genew Technologies Co.,Ltd.",zykj,科创板,SSE,CNY,L,20200722,,N
688425.SH,688425,铁建重工,湖南,专用机械,中国铁建重工集团股份有限公司,China Railway Construction Heavy Industry Corporation Limited,tjzg,科创板,SSE,CNY,L,20210622,,N
688456.SH,688456,有研粉材,北京,铜,有研粉末新材料股份有限公司,"GRIPM Advanced Materials Co., Ltd.",yyfc,科创板,SSE,CNY,L,20210317,,N
688466.SH,688466,金科环境,北京,环境保护,金科环境股份有限公司,"GreenTech Environmental Co., Ltd.",jkhj,科创板,SSE,CNY,L,20200508,,N
688468.SH,688468,科美诊断,北京,医疗保健,科美诊断技术股份有限公司,"Chemclin Diagnostics Co., Ltd.",kmzd,科创板,SSE,CNY,L,20210409,,N
688488.SH,688488,艾迪药业,江苏,生物制药,江苏艾迪药业股份有限公司,"Jiangsu Aidea Pharmaceutical Co.,Ltd.",adyy,科创板,SSE,CNY,L,20200720,,N
688499.SH,688499,利元亨,广东,专用机械,广东利元亨智能装备股份有限公司,"Guangdong Lyric Robot Automation Co., Ltd.",lyh,科创板,SSE,CNY,L,20210701,,N
688500.SH,688500,慧辰股份,北京,互联网,北京慧辰资道资讯股份有限公司,"HCR Co.,Ltd.",hcgf,科创板,SSE,CNY,L,20200716,,N
688501.SH,688501,青达环保,山东,环境保护,青岛达能环保设备股份有限公司,"Qingdao Daneng Environmental Protection Equipment Co., Ltd.",qdhb,科创板,SSE,CNY,L,20210716,,N
688505.SH,688505,复旦张江,上海,化学制药,上海复旦张江生物医药股份有限公司,"Shanghai Fudan-Zhangjiang Bio-Pharmaceutical Co., Ltd.",fdzj,科创板,SSE,CNY,L,20200619,,H
688508.SH,688508,芯朋微,江苏,半导体,无锡芯朋微电子股份有限公司,Wuxi Chipown Micro-Electronics Limited,xpw,科创板,SSE,CNY,L,20200722,,N
688509.SH,688509,正元地信,北京,建筑工程,正元地理信息集团股份有限公司,"Zhengyuan Geomatics Group Co.,Ltd.",zydx,科创板,SSE,CNY,L,20210730,,N
688510.SH,688510,航亚科技,江苏,航空,无锡航亚科技股份有限公司,"Wuxi Hyatech Co.,Ltd",hykj,科创板,SSE,CNY,L,20201216,,N
688511.SH,688511,天微电子,四川,元器件,四川天微电子股份有限公司,"Sichuan Tianwei Electronic Co.,LTD.",twdz,科创板,SSE,CNY,L,20210730,,N
688513.SH,688513,苑东生物,四川,化学制药,成都苑东生物制药股份有限公司,"Chengdu Easton Bio Pharmaceuticals Co.,Ltd",ydsw,科创板,SSE,CNY,L,20200902,,N
688516.SH,688516,奥特维,江苏,专用机械,无锡奥特维科技股份有限公司,"Wuxi Autowell Technology Co.,Ltd.",atw,科创板,SSE,CNY,L,20200521,,N
688517.SH,688517,金冠电气,河南,电气设备,金冠电气股份有限公司,"Jinguan Electric Co., Ltd.",jgdq,科创板,SSE,CNY,L,20210618,,N
688518.SH,688518,联赢激光,深圳,专用机械,深圳市联赢激光股份有限公司,"Shenzhen United Winners Laser Co.,Ltd.",lyjg,科创板,SSE,CNY,L,20200622,,N
688519.SH,688519,南亚新材,上海,元器件,南亚新材料科技股份有限公司,"Nanya New Material Technology Co.,Ltd.",nyxc,科创板,SSE,CNY,L,20200818,,N
688520.SH,688520,神州细胞-U,北京,生物制药,北京神州细胞生物技术集团股份公司,Sinocelltech Group Limited,szxb,科创板,SSE,CNY,L,20200622,,N
688521.SH,688521,芯原股份-U,上海,半导体,芯原微电子(上海)股份有限公司,"Verisilicon Microelectronics (Shanghai) Co., Ltd.",xygf,科创板,SSE,CNY,L,20200818,,N
688526.SH,688526,科前生物,湖北,农业综合,武汉科前生物股份有限公司,"Wuhan Keqian Biology Co.,Ltd",kqsw,科创板,SSE,CNY,L,20200922,,N
688528.SH,688528,秦川物联,四川,电器仪表,成都秦川物联网科技股份有限公司,"Chengdu Qinchuan Iot Technology Co., Ltd.",qcwl,科创板,SSE,CNY,L,20200701,,N
688529.SH,688529,豪森股份,辽宁,汽车配件,大连豪森设备制造股份有限公司,"Dalian Haosen Equipment Manufacturing Co., Ltd.",hsgf,科创板,SSE,CNY,L,20201109,,N
688533.SH,688533,上声电子,江苏,元器件,苏州上声电子股份有限公司,"Suzhou Sonavox Electronics Co.,Ltd.",ssdz,科创板,SSE,CNY,L,20210419,,N
688536.SH,688536,思瑞浦,江苏,半导体,思瑞浦微电子科技(苏州)股份有限公司,3peak Incorporated,srp,科创板,SSE,CNY,L,20200921,,N
688538.SH,688538,和辉光电-U,上海,半导体,上海和辉光电股份有限公司,"Everdisplay Optronics (Shanghai) Co., Ltd.",hhgd,科创板,SSE,CNY,L,20210528,,N
688550.SH,688550,瑞联新材,陕西,化工原料,西安瑞联新材料股份有限公司,"Xi'an Manareco New Materials Co., Ltd.",rlxc,科创板,SSE,CNY,L,20200902,,N
688551.SH,688551,科威尔,安徽,专用机械,合肥科威尔电源系统股份有限公司,"Hefei Kewell Power System Co.,Ltd.",kwe,科创板,SSE,CNY,L,20200910,,N
688555.SH,688555,泽达易盛,天津,软件服务,泽达易盛(天津)科技股份有限公司,"Essence Information Technology Co., Ltd.",zdys,科创板,SSE,CNY,L,20200623,,N
688556.SH,688556,高测股份,山东,专用机械,青岛高测科技股份有限公司,"Qingdao Gaoce Technology Co., Ltd.",gcgf,科创板,SSE,CNY,L,20200807,,N
688557.SH,688557,兰剑智能,山东,专用机械,兰剑智能科技股份有限公司,"BlueSword Intelligent Technology Co.,Ltd.",ljzn,科创板,SSE,CNY,L,20201202,,N
688558.SH,688558,国盛智科,江苏,机床制造,南通国盛智能科技集团股份有限公司,"Nantong Guosheng Intelligence Technology Group Co., Ltd.",gszk,科创板,SSE,CNY,L,20200630,,N
688559.SH,688559,海目星,深圳,专用机械,深圳市海目星激光智能装备股份有限公司,"Shenzhen Hymson Laser Intelligent Equipments Co., Ltd.",hmx,科创板,SSE,CNY,L,20200909,,N
688560.SH,688560,明冠新材,江西,电气设备,明冠新材料股份有限公司,"Crown Advanced Material Co., Ltd.",mgxc,科创板,SSE,CNY,L,20201224,,N
688561.SH,688561,奇安信-U,北京,软件服务,奇安信科技集团股份有限公司,Qi An Xin Technology Group Inc.,qax,科创板,SSE,CNY,L,20200722,,N
688565.SH,688565,力源科技,浙江,环境保护,浙江海盐力源环保科技股份有限公司,"Zhejiang Haiyan Power System Resources Environmental Technology Co.,Ltd",lykj,科创板,SSE,CNY,L,20210513,,N
688566.SH,688566,吉贝尔,江苏,化学制药,江苏吉贝尔药业股份有限公司,"Jiangsu Jibeier Pharmaceutical Co.,Ltd.",jbe,科创板,SSE,CNY,L,20200518,,N
688567.SH,688567,孚能科技,江西,电气设备,孚能科技(赣州)股份有限公司,"Farasis Energy (Gan Zhou) Co., Ltd.",fnkj,科创板,SSE,CNY,L,20200717,,N
688568.SH,688568,中科星图,北京,软件服务,中科星图股份有限公司,"Geovis Technology Co.,Ltd",zkxt,科创板,SSE,CNY,L,20200708,,N
688569.SH,688569,铁科轨道,北京,运输设备,北京铁科首钢轨道技术股份有限公司,"Beijing Tieke Shougang Railway-Tech Co.,Ltd.",tkgd,科创板,SSE,CNY,L,20200831,,N
688571.SH,688571,杭华股份,浙江,染料涂料,杭华油墨股份有限公司,"Hangzhou Tokaink Co.,Ltd.",hhgf,科创板,SSE,CNY,L,20201211,,N
688575.SH,688575,亚辉龙,深圳,医疗保健,深圳市亚辉龙生物科技股份有限公司,"Shenzhen YHLO Biotech Co., Ltd.",yhl,科创板,SSE,CNY,L,20210517,,N
688577.SH,688577,浙海德曼,浙江,机床制造,浙江海德曼智能装备股份有限公司,"Zhe Jiang Headman Machinery Co., Ltd.",zhdm,科创板,SSE,CNY,L,20200916,,N
688578.SH,688578,艾力斯-U,上海,化学制药,上海艾力斯医药科技股份有限公司,"Shanghai Allist Pharmaceuticals Co., Ltd.",als,科创板,SSE,CNY,L,20201202,,N
688579.SH,688579,山大地纬,山东,软件服务,山大地纬软件股份有限公司,"Dareway Software Co.,Ltd.",sddw,科创板,SSE,CNY,L,20200717,,N
688580.SH,688580,伟思医疗,江苏,医疗保健,南京伟思医疗科技股份有限公司,"Nanjing Vishee Medical Technology Co., Ltd.",wsyl,科创板,SSE,CNY,L,20200721,,N
688585.SH,688585,上纬新材,上海,化工原料,上纬新材料科技股份有限公司,"Swancor Advanced Materials Co., Ltd.",swxc,科创板,SSE,CNY,L,20200928,,N
688586.SH,688586,江航装备,安徽,航空,合肥江航飞机装备股份有限公司,"Hefei Jianghang Aircraft Equipment Co., Ltd.",jhzb,科创板,SSE,CNY,L,20200731,,N
688588.SH,688588,凌志软件,江苏,软件服务,苏州工业园区凌志软件股份有限公司,"Linkage Software Co.,Ltd.",lzrj,科创板,SSE,CNY,L,20200511,,N
688589.SH,688589,力合微,深圳,半导体,深圳市力合微电子股份有限公司,Leaguer (Shenzhen) Microelectronics Corp.,lhw,科创板,SSE,CNY,L,20200722,,N
688590.SH,688590,新致软件,上海,软件服务,上海新致软件股份有限公司,"Shanghai Newtouch Software Co.,Ltd.",xzrj,科创板,SSE,CNY,L,20201207,,N
688595.SH,688595,芯海科技,深圳,半导体,芯海科技(深圳)股份有限公司,"Chipsea Technologies (Shenzhen) Corp., Ltd.",xhkj,科创板,SSE,CNY,L,20200928,,N
688596.SH,688596,正帆科技,上海,专用机械,上海正帆科技股份有限公司,"Shanghai Gentech Co., Ltd.",zfkj,科创板,SSE,CNY,L,20200820,,N
688597.SH,688597,煜邦电力,北京,电器仪表,北京煜邦电力技术股份有限公司,"Beijing Yupont Electric Power Technology Co., Ltd.",ybdl,科创板,SSE,CNY,L,20210617,,N
688598.SH,688598,金博股份,湖南,矿物制品,湖南金博碳素股份有限公司,"KBC Corporation, Ltd.",jbgf,科创板,SSE,CNY,L,20200518,,N
688599.SH,688599,天合光能,江苏,电气设备,天合光能股份有限公司,"Trina Solar Co., Ltd.",thgn,科创板,SSE,CNY,L,20200610,,N
688600.SH,688600,皖仪科技,安徽,电器仪表,安徽皖仪科技股份有限公司,"Anhui Wanyi Science and Technology Co.,Ltd.",wykj,科创板,SSE,CNY,L,20200703,,N
688601.SH,688601,力芯微,江苏,半导体,无锡力芯微电子股份有限公司,"Wuxi Etek Microelectronics Co.,Ltd.",lxw,科创板,SSE,CNY,L,20210628,,N
688606.SH,688606,奥泰生物,浙江,生物制药,杭州奥泰生物技术股份有限公司,"Hangzhou Alltest Biotech Co., Ltd.",atsw,科创板,SSE,CNY,L,20210325,,N
688607.SH,688607,康众医疗,江苏,医疗保健,江苏康众数字医疗科技股份有限公司,"CareRay Digital Medical Technology Co., Ltd.",kzyl,科创板,SSE,CNY,L,20210201,,N
688608.SH,688608,恒玄科技,上海,半导体,恒玄科技(上海)股份有限公司,"Bestechnic (Shanghai) Co., Ltd.",hxkj,科创板,SSE,CNY,L,20201216,,N
688609.SH,688609,九联科技,广东,通信设备,广东九联科技股份有限公司,"Unionman Technology Co., Ltd.",jlkj,科创板,SSE,CNY,L,20210323,,N
688611.SH,688611,杭州柯林,浙江,电气设备,杭州柯林电气股份有限公司,Hangzhou Kelin Electric Co.Ltd.,hzkl,科创板,SSE,CNY,L,20210412,,N
688613.SH,688613,奥精医疗,北京,医疗保健,奥精医疗科技股份有限公司,"Allgens Medical Technology CO., LTD.",ajyl,科创板,SSE,CNY,L,20210521,,N
688616.SH,688616,西力科技,浙江,电器仪表,杭州西力智能科技股份有限公司,"Hangzhou Xili Intelligent Technology Co.,Ltd.",xlkj,科创板,SSE,CNY,L,20210318,,N
688617.SH,688617,惠泰医疗,深圳,医疗保健,深圳惠泰医疗器械股份有限公司,Apt Medical Inc.,htyl,科创板,SSE,CNY,L,20210107,,N
688618.SH,688618,三旺通信,深圳,通信设备,深圳市三旺通信股份有限公司,"3onedata Co., Ltd.",swtx,科创板,SSE,CNY,L,20201230,,N
688619.SH,688619,罗普特,福建,软件服务,罗普特科技集团股份有限公司,"Ropeok Technology Group Co.,Ltd.",lpt,科创板,SSE,CNY,L,20210223,,N
688621.SH,688621,阳光诺和,北京,医疗保健,北京阳光诺和药物研究股份有限公司,"Beijing Sun-Novo Pharmaceutical Research Co.,Ltd.",ygnh,科创板,SSE,CNY,L,20210621,,N
688625.SH,688625,呈和科技,广东,化工原料,呈和科技股份有限公司,"Gch Technology Co.,Ltd.",chkj,科创板,SSE,CNY,L,20210607,,N
688626.SH,688626,翔宇医疗,河南,医疗保健,河南翔宇医疗设备股份有限公司,"Xiangyu Medical Co.,Ltd.",xyyl,科创板,SSE,CNY,L,20210331,,N
688628.SH,688628,优利德,广东,电器仪表,优利德科技(中国)股份有限公司,"Uni-Trend Technology (China) Co.,Ltd.",yld,科创板,SSE,CNY,L,20210201,,N
688630.SH,688630,芯碁微装,安徽,专用机械,合肥芯碁微电子装备股份有限公司,"Circuit Fabology Microelectronics Equipment Co.,Ltd.",xqwz,科创板,SSE,CNY,L,20210401,,N
688633.SH,688633,星球石墨,江苏,专用机械,南通星球石墨股份有限公司,"Nantong Xingqiu Graphite Co., Ltd.",xqsm,科创板,SSE,CNY,L,20210324,,N
688636.SH,688636,智明达,四川,元器件,成都智明达电子股份有限公司,"Chengdu Zhimingda Electronics Co., Ltd.",zmd,科创板,SSE,CNY,L,20210408,,N
688639.SH,688639,华恒生物,安徽,化工原料,安徽华恒生物科技股份有限公司,"Anhui Huaheng Biotechnology Co., Ltd.",hhsw,科创板,SSE,CNY,L,20210422,,N
688655.SH,688655,迅捷兴,深圳,元器件,深圳市迅捷兴科技股份有限公司,Shenzhen Xunjiexing Technology Corp. Ltd.,xjx,科创板,SSE,CNY,L,20210511,,N
688656.SH,688656,浩欧博,江苏,生物制药,江苏浩欧博生物医药股份有限公司,"Hob Biotech Group Corp., Ltd.",hob,科创板,SSE,CNY,L,20210113,,N
688658.SH,688658,悦康药业,北京,化学制药,悦康药业集团股份有限公司,"Youcare Pharmaceutical Group Co.,Ltd.",ykyy,科创板,SSE,CNY,L,20201224,,N
688659.SH,688659,元琛科技,安徽,环境保护,安徽元琛环保科技股份有限公司,"Anhui Yuanchen Environmental Protection Science & Technology Co., Ltd.",yckj,科创板,SSE,CNY,L,20210331,,N
688660.SH,688660,电气风电,上海,电气设备,上海电气风电集团股份有限公司,"Shanghai Electric Wind Power Group Co., Ltd.",dqfd,科创板,SSE,CNY,L,20210519,,N
688661.SH,688661,和林微纳,江苏,元器件,苏州和林微纳科技股份有限公司,"Suzhou Uigreen Micro&Nano Technologies Co.,Ltd",hlwn,科创板,SSE,CNY,L,20210329,,N
688662.SH,688662,富信科技,广东,半导体,广东富信科技股份有限公司,"Guangdong Fuxin Technology Co., Ltd.",fxkj,科创板,SSE,CNY,L,20210401,,N
